# Distribución de masa en la superficie (z = altura)
# Paso: 59, Tiempo: 59s
x y masa_arroz temperatura
-0.080808 -5.898990 1.000000 25.000000
-0.080808 -5.737374 1.000000 25.000000
-0.080808 -5.575758 1.000000 25.000000
-0.080808 -5.414141 1.000000 25.000000
-0.080808 -5.252525 1.000000 25.000000
-0.080808 -5.090909 1.000000 25.000000
-0.080808 -4.929293 1.000000 25.000000
-0.080808 -4.767677 1.000000 25.000000
-0.080808 -4.606061 1.000000 25.000000
-0.080808 -4.444444 1.000000 25.000000
-0.080808 -4.282828 1.000000 25.000000
-0.080808 -4.121212 1.000000 25.000000
-0.080808 -3.959596 1.000000 25.000000
-0.080808 -3.797980 1.000000 25.000000
-0.080808 -3.636364 1.000000 25.000000
-0.080808 -3.474747 1.000000 25.000000
-0.080808 -3.313131 1.000000 25.000000
-0.080808 -3.151515 1.000000 25.000000
-0.080808 -2.989899 1.000000 25.000000
-0.080808 -2.828283 1.000000 25.000000
-0.080808 -2.666667 1.000000 25.000000
-0.080808 -2.505051 1.000000 25.000000
-0.080808 -2.343434 1.000000 25.000000
-0.080808 -2.181818 1.000000 25.000000
-0.080808 -2.020202 1.000000 25.000000
-0.080808 -1.858586 1.000000 25.000000
-0.080808 -1.696970 1.000000 25.000000
-0.080808 -1.535354 1.000000 25.000000
-0.080808 -1.373737 1.000000 25.000000
-0.080808 -1.212121 1.000000 25.000000
-0.080808 -1.050505 1.000000 25.000000
-0.080808 -0.888889 1.000000 25.000000
-0.080808 -0.727273 1.000000 25.000000
-0.080808 -0.565657 1.000000 25.000000
-0.080808 -0.404040 1.000000 25.000000
-0.080808 -0.242424 1.000000 25.000000
-0.080808 -0.080808 1.000000 25.000000
-0.080808 0.080808 1.000000 25.000000
-0.080808 0.242424 1.000000 25.000000
-0.080808 0.404040 1.000000 25.000000
-0.080808 0.565657 1.000000 25.000000
-0.080808 0.727273 1.000000 25.000000
-0.080808 0.888889 1.000000 25.000000
-0.080808 1.050505 1.000000 25.000000
-0.080808 1.212121 1.000000 25.000000
-0.080808 1.373737 1.000000 25.000000
-0.080808 1.535354 1.000000 25.000000
-0.080808 1.696970 1.000000 25.000000
-0.080808 1.858586 1.000000 25.000000
-0.080808 2.020202 1.000000 25.000000
-0.080808 2.181818 1.000000 25.000000
-0.080808 2.343434 1.000000 25.000000
-0.080808 2.505051 1.000000 25.000000
-0.080808 2.666667 1.000000 25.000000
-0.080808 2.828283 1.000000 25.000000
-0.080808 2.989899 1.000000 25.000000
-0.080808 3.151515 1.000000 25.000000
-0.080808 3.313131 1.000000 25.000000
-0.080808 3.474747 1.000000 25.000000
-0.080808 3.636364 1.000000 25.000000
-0.080808 3.797980 1.000000 25.000000
-0.080808 3.959596 1.000000 25.000000
-0.080808 4.121212 1.000000 25.000000
-0.080808 4.282828 1.000000 25.000000
-0.080808 4.444444 1.000000 25.000000
-0.080808 4.606061 1.000000 25.000000
-0.080808 4.767677 1.000000 25.000000
-0.080808 4.929293 1.000000 25.000000
-0.080808 5.090909 1.000000 25.000000
-0.080808 5.252525 1.000000 25.000000
-0.080808 5.414141 1.000000 25.000000
-0.080808 5.575758 1.000000 25.000000
-0.080808 5.737374 1.000000 25.000000
-0.080808 5.898990 1.000000 25.000000
-0.080808 6.060606 1.000000 25.000000
-0.080808 6.222222 1.000000 25.000000
-0.080808 6.383838 1.000000 25.000000
-0.080808 6.545455 1.000000 25.000000
-0.080808 6.707071 1.000000 25.000000
-0.080808 6.868687 1.000000 25.000000
-0.080808 7.030303 1.000000 25.000000
-0.080808 7.191919 1.000000 25.000000
-0.080808 7.353535 1.000000 25.000000
-0.080808 7.515152 1.000000 25.000000
-0.080808 7.676768 1.000000 25.000000
-0.080808 7.838384 1.000000 25.000000
-0.080808 8.000000 0.000000 25.000000

0.080808 -8.000000 0.000000 25.000000
0.080808 -7.838384 1.000000 25.000000
0.080808 -7.676768 1.000000 25.000000
0.080808 -7.515152 1.000000 25.000000
0.080808 -7.353535 1.000000 25.000000
0.080808 -7.191919 1.000000 25.000000
0.080808 -7.030303 1.000000 25.000000
0.080808 -6.868687 1.000000 25.000000
0.080808 -6.707071 1.000000 25.000000
0.080808 -6.545455 1.000000 25.000000
0.080808 -6.383838 1.000000 25.000000
0.080808 -6.222222 1.000000 25.000000
0.080808 -6.060606 1.000000 25.000000
0.080808 -5.898990 1.000000 25.000000
0.080808 -5.737374 1.000000 25.000000
0.080808 -5.575758 1.000000 25.000000
0.080808 -5.414141 1.000000 25.000000
0.080808 -5.252525 1.000000 25.000000
0.080808 -5.090909 1.000000 25.000000
0.080808 -4.929293 1.000000 25.000000
0.080808 -4.767677 1.000000 25.000000
0.080808 -4.606061 1.000000 25.000000
0.080808 -4.444444 1.000000 25.000000
0.080808 -4.282828 1.000000 25.000000
0.080808 -4.121212 1.000000 25.000000
0.080808 -3.959596 1.000000 25.000000
0.080808 -3.797980 1.000000 25.000000
0.080808 -3.636364 1.000000 25.000000
0.080808 -3.474747 1.000000 25.000000
0.080808 -3.313131 1.000000 25.000000
0.080808 -3.151515 1.000000 25.000000
0.080808 -2.989899 1.000000 25.000000
0.080808 -2.828283 1.000000 25.000000
0.080808 -2.666667 1.000000 25.000000
0.080808 -2.505051 1.000000 25.000000
0.080808 -2.343434 1.000000 25.000000
0.080808 -2.181818 1.000000 25.000000
0.080808 -2.020202 1.000000 25.000000
0.080808 -1.858586 1.000000 25.000000
0.080808 -1.696970 1.000000 25.000000
0.080808 -1.535354 1.000000 25.000000
0.080808 -1.373737 1.000000 25.000000
0.080808 -1.212121 1.000000 25.000000
0.080808 -1.050505 1.000000 25.000000
0.080808 -0.888889 1.000000 25.000000
0.080808 -0.727273 1.000000 25.000000
0.080808 -0.565657 1.000000 25.000000
0.080808 -0.404040 1.000000 25.000000
0.080808 -0.242424 1.000000 25.000000
0.080808 -0.080808 1.000000 25.000000
0.080808 0.080808 1.000000 25.000000
0.080808 0.242424 1.000000 25.000000
0.080808 0.404040 1.000000 25.000000
0.080808 0.565657 1.000000 25.000000
0.080808 0.727273 1.000000 25.000000
0.080808 0.888889 1.000000 25.000000
0.080808 1.050505 1.000000 25.000000
0.080808 1.212121 1.000000 25.000000
0.080808 1.373737 1.000000 25.000000
0.080808 1.535354 1.000000 25.000000
0.080808 1.696970 1.000000 25.000000
0.080808 1.858586 1.000000 25.000000
0.080808 2.020202 1.000000 25.000000
0.080808 2.181818 1.000000 25.000000
0.080808 2.343434 1.000000 25.000000
0.080808 2.505051 1.000000 25.000000
0.080808 2.666667 1.000000 25.000000
0.080808 2.828283 1.000000 25.000000
0.080808 2.989899 1.000000 25.000000
0.080808 3.151515 1.000000 25.000000
0.080808 3.313131 1.000000 25.000000
0.080808 3.474747 1.000000 25.000000
0.080808 3.636364 1.000000 25.000000
0.080808 3.797980 1.000000 25.000000
0.080808 3.959596 1.000000 25.000000
0.080808 4.121212 1.000000 25.000000
0.080808 4.282828 1.000000 25.000000
0.080808 4.444444 1.000000 25.000000
0.080808 4.606061 1.000000 25.000000
0.080808 4.767677 1.000000 25.000000
0.080808 4.929293 1.000000 25.000000
0.080808 5.090909 1.000000 25.000000
0.080808 5.252525 1.000000 25.000000
0.080808 5.414141 1.000000 25.000000
0.080808 5.575758 1.000000 25.000000
0.080808 5.737374 1.000000 25.000000
0.080808 5.898990 1.000000 25.000000
0.080808 6.060606 1.000000 25.000000
0.080808 6.222222 1.000000 25.000000
0.080808 6.383838 1.000000 25.000000
0.080808 6.545455 1.000000 25.000000
0.080808 6.707071 1.000000 25.000000
0.080808 6.868687 1.000000 25.000000
0.080808 7.030303 1.000000 25.000000
0.080808 7.191919 1.000000 25.000000
0.080808 7.353535 1.000000 25.000000
0.080808 7.515152 1.000000 25.000000
0.080808 7.676768 1.000000 25.000000
0.080808 7.838384 1.000000 25.000000
0.080808 8.000000 0.000000 25.000000

0.242424 -8.000000 0.000000 25.000000
0.242424 -7.838384 1.000000 25.000000
0.242424 -7.676768 1.000000 25.000000
0.242424 -7.515152 1.000000 25.000000
0.242424 -7.353535 1.000000 25.000000
0.242424 -7.191919 1.000000 25.000000
0.242424 -7.030303 1.000000 25.000000
0.242424 -6.868687 1.000000 25.000000
0.242424 -6.707071 1.000000 25.000000
0.242424 -6.545455 1.000000 25.000000
0.242424 -6.383838 1.000000 25.000000
0.242424 -6.222222 1.000000 25.000000
0.242424 -6.060606 1.000000 25.000000
0.242424 -5.898990 1.000000 25.000000
0.242424 -5.737374 1.000000 25.000000
0.242424 -5.575758 1.000000 25.000000
0.242424 -5.414141 1.000000 25.000000
0.242424 -5.252525 1.000000 25.000000
0.242424 -5.090909 1.000000 25.000000
0.242424 -4.929293 1.000000 25.000000
0.242424 -4.767677 1.000000 25.000000
0.242424 -4.606061 1.000000 25.000000
0.242424 -4.444444 1.000000 25.000000
0.242424 -4.282828 1.000000 25.000000
0.242424 -4.121212 1.000000 25.000000
0.242424 -3.959596 1.000000 25.000000
0.242424 -3.797980 1.000000 25.000000
0.242424 -3.636364 1.000000 25.000000
0.242424 -3.474747 1.000000 25.000000
0.242424 -3.313131 1.000000 25.000000
0.242424 -3.151515 1.000000 25.000000
0.242424 -2.989899 1.000000 25.000000
0.242424 -2.828283 1.000000 25.000000
0.242424 -2.666667 1.000000 25.000000
0.242424 -2.505051 1.000000 25.000000
0.242424 -2.343434 1.000000 25.000000
0.242424 -2.181818 1.000000 25.000000
0.242424 -2.020202 1.000000 25.000000
0.242424 -1.858586 1.000000 25.000000
0.242424 -1.696970 1.000000 25.000000
0.242424 -1.535354 1.000000 25.000000
0.242424 -1.373737 1.000000 25.000000
0.242424 -1.212121 1.000000 25.000000
0.242424 -1.050505 1.000000 25.000000
0.242424 -0.888889 1.000000 25.000000
0.242424 -0.727273 1.000000 25.000000
0.242424 -0.565657 1.000000 25.000000
0.242424 -0.404040 1.000000 25.000000
0.242424 -0.242424 1.000000 25.000000
0.242424 -0.080808 1.000000 25.000000
0.242424 0.080808 1.000000 25.000000
0.242424 0.242424 1.000000 25.000000
0.242424 0.404040 1.000000 25.000000
0.242424 0.565657 1.000000 25.000000
0.242424 0.727273 1.000000 25.000000
0.242424 0.888889 1.000000 25.000000
0.242424 1.050505 1.000000 25.000000
0.242424 1.212121 1.000000 25.000000
0.242424 1.373737 1.000000 25.000000
0.242424 1.535354 1.000000 25.000000
0.242424 1.696970 1.000000 25.000000
0.242424 1.858586 1.000000 25.000000
0.242424 2.020202 1.000000 25.000000
0.242424 2.181818 1.000000 25.000000
0.242424 2.343434 1.000000 25.000000
0.242424 2.505051 1.000000 25.000000
0.242424 2.666667 1.000000 25.000000
0.242424 2.828283 1.000000 25.000000
0.242424 2.989899 1.000000 25.000000
0.242424 3.151515 1.000000 25.000000
0.242424 3.313131 1.000000 25.000000
0.242424 3.474747 1.000000 25.000000
0.242424 3.636364 1.000000 25.000000
0.242424 3.797980 1.000000 25.000000
0.242424 3.959596 1.000000 25.000000
0.242424 4.121212 1.000000 25.000000
0.242424 4.282828 1.000000 25.000000
0.242424 4.444444 1.000000 25.000000
0.242424 4.606061 1.000000 25.000000
0.242424 4.767677 1.000000 25.000000
0.242424 4.929293 1.000000 25.000000
0.242424 5.090909 1.000000 25.000000
0.242424 5.252525 1.000000 25.000000
0.242424 5.414141 1.000000 25.000000
0.242424 5.575758 1.000000 25.000000
0.242424 5.737374 1.000000 25.000000
0.242424 5.898990 1.000000 25.000000
0.242424 6.060606 1.000000 25.000000
0.242424 6.222222 1.000000 25.000000
0.242424 6.383838 1.000000 25.000000
0.242424 6.545455 1.000000 25.000000
0.242424 6.707071 1.000000 25.000000
0.242424 6.868687 1.000000 25.000000
0.242424 7.030303 1.000000 25.000000
0.242424 7.191919 1.000000 25.000000
0.242424 7.353535 1.000000 25.000000
0.242424 7.515152 1.000000 25.000000
0.242424 7.676768 1.000000 25.000000
0.242424 7.838384 1.000000 25.000000
0.242424 8.000000 0.000000 25.000000

0.404040 -8.000000 0.000000 25.000000
0.404040 -7.838384 1.000000 25.000000
0.404040 -7.676768 1.000000 25.000000
0.404040 -7.515152 1.000000 25.000000
0.404040 -7.353535 1.000000 25.000000
0.404040 -7.191919 1.000000 25.000000
0.404040 -7.030303 1.000000 25.000000
0.404040 -6.868687 1.000000 25.000000
0.404040 -6.707071 1.000000 25.000000
0.404040 -6.545455 1.000000 25.000000
0.404040 -6.383838 1.000000 25.000000
0.404040 -6.222222 1.000000 25.000000
0.404040 -6.060606 1.000000 25.000000
0.404040 -5.898990 1.000000 25.000000
0.404040 -5.737374 1.000000 25.000000
0.404040 -5.575758 1.000000 25.000000
0.404040 -5.414141 1.000000 25.000000
0.404040 -5.252525 1.000000 25.000000
0.404040 -5.090909 1.000000 25.000000
0.404040 -4.929293 1.000000 25.000000
0.404040 -4.767677 1.000000 25.000000
0.404040 -4.606061 1.000000 25.000000
0.404040 -4.444444 1.000000 25.000000
0.404040 -4.282828 1.000000 25.000000
0.404040 -4.121212 1.000000 25.000000
0.404040 -3.959596 1.000000 25.000000
0.404040 -3.797980 1.000000 25.000000
0.404040 -3.636364 1.000000 25.000000
0.404040 -3.474747 1.000000 25.000000
0.404040 -3.313131 1.000000 25.000000
0.404040 -3.151515 1.000000 25.000000
0.404040 -2.989899 1.000000 25.000000
0.404040 -2.828283 1.000000 25.000000
0.404040 -2.666667 1.000000 25.000000
0.404040 -2.505051 1.000000 25.000000
0.404040 -2.343434 1.000000 25.000000
0.404040 -2.181818 1.000000 25.000000
0.404040 -2.020202 1.000000 25.000000
0.404040 -1.858586 1.000000 25.000000
0.404040 -1.696970 1.000000 25.000000
0.404040 -1.535354 1.000000 25.000000
0.404040 -1.373737 1.000000 25.000000
0.404040 -1.212121 1.000000 25.000000
0.404040 -1.050505 1.000000 25.000000
0.404040 -0.888889 1.000000 25.000000
0.404040 -0.727273 1.000000 25.000000
0.404040 -0.565657 1.000000 25.000000
0.404040 -0.404040 1.000000 25.000000
0.404040 -0.242424 1.000000 25.000000
0.404040 -0.080808 1.000000 25.000000
0.404040 0.080808 1.000000 25.000000
0.404040 0.242424 1.000000 25.000000
0.404040 0.404040 1.000000 25.000000
0.404040 0.565657 1.000000 25.000000
0.404040 0.727273 1.000000 25.000000
0.404040 0.888889 1.000000 25.000000
0.404040 1.050505 1.000000 25.000000
0.404040 1.212121 1.000000 25.000000
0.404040 1.373737 1.000000 25.000000
0.404040 1.535354 1.000000 25.000000
0.404040 1.696970 1.000000 25.000000
0.404040 1.858586 1.000000 25.000000
0.404040 2.020202 1.000000 25.000000
0.404040 2.181818 1.000000 25.000000
0.404040 2.343434 1.000000 25.000000
0.404040 2.505051 1.000000 25.000000
0.404040 2.666667 1.000000 25.000000
0.404040 2.828283 1.000000 25.000000
0.404040 2.989899 1.000000 25.000000
0.404040 3.151515 1.000000 25.000000
0.404040 3.313131 1.000000 25.000000
0.404040 3.474747 1.000000 25.000000
0.404040 3.636364 1.000000 25.000000
0.404040 3.797980 1.000000 25.000000
0.404040 3.959596 1.000000 25.000000
0.404040 4.121212 1.000000 25.000000
0.404040 4.282828 1.000000 25.000000
0.404040 4.444444 1.000000 25.000000
0.404040 4.606061 1.000000 25.000000
0.404040 4.767677 1.000000 25.000000
0.404040 4.929293 1.000000 25.000000
0.404040 5.090909 1.000000 25.000000
0.404040 5.252525 1.000000 25.000000
0.404040 5.414141 1.000000 25.000000
0.404040 5.575758 1.000000 25.000000
0.404040 5.737374 1.000000 25.000000
0.404040 5.898990 1.000000 25.000000
0.404040 6.060606 1.000000 25.000000
0.404040 6.222222 1.000000 25.000000
0.404040 6.383838 1.000000 25.000000
0.404040 6.545455 1.000000 25.000000
0.404040 6.707071 1.000000 25.000000
0.404040 6.868687 1.000000 25.000000
0.404040 7.030303 1.000000 25.000000
0.404040 7.191919 1.000000 25.000000
0.404040 7.353535 1.000000 25.000000
0.404040 7.515152 1.000000 25.000000
0.404040 7.676768 1.000000 25.000000
0.404040 7.838384 1.000000 25.000000
0.404040 8.000000 0.000000 25.000000

0.565657 -8.000000 0.000000 25.000000
0.565657 -7.838384 1.000000 25.000000
0.565657 -7.676768 1.000000 25.000000
0.565657 -7.515152 1.000000 25.000000
0.565657 -7.353535 1.000000 25.000000
0.565657 -7.191919 1.000000 25.000000
0.565657 -7.030303 1.000000 25.000000
0.565657 -6.868687 1.000000 25.000000
0.565657 -6.707071 1.000000 25.000000
0.565657 -6.545455 1.000000 25.000000
0.565657 -6.383838 1.000000 25.000000
0.565657 -6.222222 1.000000 25.000000
0.565657 -6.060606 1.000000 25.000000
0.565657 -5.898990 1.000000 25.000000
0.565657 -5.737374 1.000000 25.000000
0.565657 -5.575758 1.000000 25.000000
0.565657 -5.414141 1.000000 25.000000
0.565657 -5.252525 1.000000 25.000000
0.565657 -5.090909 1.000000 25.000000
0.565657 -4.929293 1.000000 25.000000
0.565657 -4.767677 1.000000 25.000000
0.565657 -4.606061 1.000000 25.000000
0.565657 -4.444444 1.000000 25.000000
0.565657 -4.282828 1.000000 25.000000
0.565657 -4.121212 1.000000 25.000000
0.565657 -3.959596 1.000000 25.000000
0.565657 -3.797980 1.000000 25.000000
0.565657 -3.636364 1.000000 25.000000
0.565657 -3.474747 1.000000 25.000000
0.565657 -3.313131 1.000000 25.000000
0.565657 -3.151515 1.000000 25.000000
0.565657 -2.989899 1.000000 25.000000
0.565657 -2.828283 1.000000 25.000000
0.565657 -2.666667 1.000000 25.000000
0.565657 -2.505051 1.000000 25.000000
0.565657 -2.343434 1.000000 25.000000
0.565657 -2.181818 1.000000 25.000000
0.565657 -2.020202 1.000000 25.000000
0.565657 -1.858586 1.000000 25.000000
0.565657 -1.696970 1.000000 25.000000
0.565657 -1.535354 1.000000 25.000000
0.565657 -1.373737 1.000000 25.000000
0.565657 -1.212121 1.000000 25.000000
0.565657 -1.050505 1.000000 25.000000
0.565657 -0.888889 1.000000 25.000000
0.565657 -0.727273 1.000000 25.000000
0.565657 -0.565657 1.000000 25.000000
0.565657 -0.404040 1.000000 25.000000
0.565657 -0.242424 1.000000 25.000000
0.565657 -0.080808 1.000000 25.000000
0.565657 0.080808 1.000000 25.000000
0.565657 0.242424 1.000000 25.000000
0.565657 0.404040 1.000000 25.000000
0.565657 0.565657 1.000000 25.000000
0.565657 0.727273 1.000000 25.000000
0.565657 0.888889 1.000000 25.000000
0.565657 1.050505 1.000000 25.000000
0.565657 1.212121 1.000000 25.000000
0.565657 1.373737 1.000000 25.000000
0.565657 1.535354 1.000000 25.000000
0.565657 1.696970 1.000000 25.000000
0.565657 1.858586 1.000000 25.000000
0.565657 2.020202 1.000000 25.000000
0.565657 2.181818 1.000000 25.000000
0.565657 2.343434 1.000000 25.000000
0.565657 2.505051 1.000000 25.000000
0.565657 2.666667 1.000000 25.000000
0.565657 2.828283 1.000000 25.000000
0.565657 2.989899 1.000000 25.000000
0.565657 3.151515 1.000000 25.000000
0.565657 3.313131 1.000000 25.000000
0.565657 3.474747 1.000000 25.000000
0.565657 3.636364 1.000000 25.000000
0.565657 3.797980 1.000000 25.000000
0.565657 3.959596 1.000000 25.000000
0.565657 4.121212 1.000000 25.000000
0.565657 4.282828 1.000000 25.000000
0.565657 4.444444 1.000000 25.000000
0.565657 4.606061 1.000000 25.000000
0.565657 4.767677 1.000000 25.000000
0.565657 4.929293 1.000000 25.000000
0.565657 5.090909 1.000000 25.000000
0.565657 5.252525 1.000000 25.000000
0.565657 5.414141 1.000000 25.000000
0.565657 5.575758 1.000000 25.000000
0.565657 5.737374 1.000000 25.000000
0.565657 5.898990 1.000000 25.000000
0.565657 6.060606 1.000000 25.000000
0.565657 6.222222 1.000000 25.000000
0.565657 6.383838 1.000000 25.000000
0.565657 6.545455 1.000000 25.000000
0.565657 6.707071 1.000000 25.000000
0.565657 6.868687 1.000000 25.000000
0.565657 7.030303 1.000000 25.000000
0.565657 7.191919 1.000000 25.000000
0.565657 7.353535 1.000000 25.000000
0.565657 7.515152 1.000000 25.000000
0.565657 7.676768 1.000000 25.000000
0.565657 7.838384 1.000000 25.000000
0.565657 8.000000 0.000000 25.000000

0.727273 -8.000000 0.000000 25.000000
0.727273 -7.838384 1.000000 25.000000
0.727273 -7.676768 1.000000 25.000000
0.727273 -7.515152 1.000000 25.000000
0.727273 -7.353535 1.000000 25.000000
0.727273 -7.191919 1.000000 25.000000
0.727273 -7.030303 1.000000 25.000000
0.727273 -6.868687 1.000000 25.000000
0.727273 -6.707071 1.000000 25.000000
0.727273 -6.545455 1.000000 25.000000
0.727273 -6.383838 1.000000 25.000000
0.727273 -6.222222 1.000000 25.000000
0.727273 -6.060606 1.000000 25.000000
0.727273 -5.898990 1.000000 25.000000
0.727273 -5.737374 1.000000 25.000000
0.727273 -5.575758 1.000000 25.000000
0.727273 -5.414141 1.000000 25.000000
0.727273 -5.252525 1.000000 25.000000
0.727273 -5.090909 1.000000 25.000000
0.727273 -4.929293 1.000000 25.000000
0.727273 -4.767677 1.000000 25.000000
0.727273 -4.606061 1.000000 25.000000
0.727273 -4.444444 1.000000 25.000000
0.727273 -4.282828 1.000000 25.000000
0.727273 -4.121212 1.000000 25.000000
0.727273 -3.959596 1.000000 25.000000
0.727273 -3.797980 1.000000 25.000000
0.727273 -3.636364 1.000000 25.000000
0.727273 -3.474747 1.000000 25.000000
0.727273 -3.313131 1.000000 25.000000
0.727273 -3.151515 1.000000 25.000000
0.727273 -2.989899 1.000000 25.000000
0.727273 -2.828283 1.000000 25.000000
0.727273 -2.666667 1.000000 25.000000
0.727273 -2.505051 1.000000 25.000000
0.727273 -2.343434 1.000000 25.000000
0.727273 -2.181818 1.000000 25.000000
0.727273 -2.020202 1.000000 25.000000
0.727273 -1.858586 1.000000 25.000000
0.727273 -1.696970 1.000000 25.000000
0.727273 -1.535354 1.000000 25.000000
0.727273 -1.373737 1.000000 25.000000
0.727273 -1.212121 1.000000 25.000000
0.727273 -1.050505 1.000000 25.000000
0.727273 -0.888889 1.000000 25.000000
0.727273 -0.727273 1.000000 25.000000
0.727273 -0.565657 1.000000 25.000000
0.727273 -0.404040 1.000000 25.000000
0.727273 -0.242424 1.000000 25.000000
0.727273 -0.080808 1.000000 25.000000
0.727273 0.080808 1.000000 25.000000
0.727273 0.242424 1.000000 25.000000
0.727273 0.404040 1.000000 25.000000
0.727273 0.565657 1.000000 25.000000
0.727273 0.727273 1.000000 25.000000
0.727273 0.888889 1.000000 25.000000
0.727273 1.050505 1.000000 25.000000
0.727273 1.212121 1.000000 25.000000
0.727273 1.373737 1.000000 25.000000
0.727273 1.535354 1.000000 25.000000
0.727273 1.696970 1.000000 25.000000
0.727273 1.858586 1.000000 25.000000
0.727273 2.020202 1.000000 25.000000
0.727273 2.181818 1.000000 25.000000
0.727273 2.343434 1.000000 25.000000
0.727273 2.505051 1.000000 25.000000
0.727273 2.666667 1.000000 25.000000
0.727273 2.828283 1.000000 25.000000
0.727273 2.989899 1.000000 25.000000
0.727273 3.151515 1.000000 25.000000
0.727273 3.313131 1.000000 25.000000
0.727273 3.474747 1.000000 25.000000
0.727273 3.636364 1.000000 25.000000
0.727273 3.797980 1.000000 25.000000
0.727273 3.959596 1.000000 25.000000
0.727273 4.121212 1.000000 25.000000
0.727273 4.282828 1.000000 25.000000
0.727273 4.444444 1.000000 25.000000
0.727273 4.606061 1.000000 25.000000
0.727273 4.767677 1.000000 25.000000
0.727273 4.929293 1.000000 25.000000
0.727273 5.090909 1.000000 25.000000
0.727273 5.252525 1.000000 25.000000
0.727273 5.414141 1.000000 25.000000
0.727273 5.575758 1.000000 25.000000
0.727273 5.737374 1.000000 25.000000
0.727273 5.898990 1.000000 25.000000
0.727273 6.060606 1.000000 25.000000
0.727273 6.222222 1.000000 25.000000
0.727273 6.383838 1.000000 25.000000
0.727273 6.545455 1.000000 25.000000
0.727273 6.707071 1.000000 25.000000
0.727273 6.868687 1.000000 25.000000
0.727273 7.030303 1.000000 25.000000
0.727273 7.191919 1.000000 25.000000
0.727273 7.353535 1.000000 25.000000
0.727273 7.515152 1.000000 25.000000
0.727273 7.676768 1.000000 25.000000
0.727273 7.838384 1.000000 25.000000
0.727273 8.000000 0.000000 25.000000

0.888889 -8.000000 0.000000 25.000000
0.888889 -7.838384 1.000000 25.000000
0.888889 -7.676768 1.000000 25.000000
0.888889 -7.515152 1.000000 25.000000
0.888889 -7.353535 1.000000 25.000000
0.888889 -7.191919 1.000000 25.000000
0.888889 -7.030303 1.000000 25.000000
0.888889 -6.868687 1.000000 25.000000
0.888889 -6.707071 1.000000 25.000000
0.888889 -6.545455 1.000000 25.000000
0.888889 -6.383838 1.000000 25.000000
0.888889 -6.222222 1.000000 25.000000
0.888889 -6.060606 1.000000 25.000000
0.888889 -5.898990 1.000000 25.000000
0.888889 -5.737374 1.000000 25.000000
0.888889 -5.575758 1.000000 25.000000
0.888889 -5.414141 1.000000 25.000000
0.888889 -5.252525 1.000000 25.000000
0.888889 -5.090909 1.000000 25.000000
0.888889 -4.929293 1.000000 25.000000
0.888889 -4.767677 1.000000 25.000000
0.888889 -4.606061 1.000000 25.000000
0.888889 -4.444444 1.000000 25.000000
0.888889 -4.282828 1.000000 25.000000
0.888889 -4.121212 1.000000 25.000000
0.888889 -3.959596 1.000000 25.000000
0.888889 -3.797980 1.000000 25.000000
0.888889 -3.636364 1.000000 25.000000
0.888889 -3.474747 1.000000 25.000000
0.888889 -3.313131 1.000000 25.000000
0.888889 -3.151515 1.000000 25.000000
0.888889 -2.989899 1.000000 25.000000
0.888889 -2.828283 1.000000 25.000000
0.888889 -2.666667 1.000000 25.000000
0.888889 -2.505051 1.000000 25.000000
0.888889 -2.343434 1.000000 25.000000
0.888889 -2.181818 1.000000 25.000000
0.888889 -2.020202 1.000000 25.000000
0.888889 -1.858586 1.000000 25.000000
0.888889 -1.696970 1.000000 25.000000
0.888889 -1.535354 1.000000 25.000000
0.888889 -1.373737 1.000000 25.000000
0.888889 -1.212121 1.000000 25.000000
0.888889 -1.050505 1.000000 25.000000
0.888889 -0.888889 1.000000 25.000000
0.888889 -0.727273 1.000000 25.000000
0.888889 -0.565657 1.000000 25.000000
0.888889 -0.404040 1.000000 25.000000
0.888889 -0.242424 1.000000 25.000000
0.888889 -0.080808 1.000000 25.000000
0.888889 0.080808 1.000000 25.000000
0.888889 0.242424 1.000000 25.000000
0.888889 0.404040 1.000000 25.000000
0.888889 0.565657 1.000000 25.000000
0.888889 0.727273 1.000000 25.000000
0.888889 0.888889 1.000000 25.000000
0.888889 1.050505 1.000000 25.000000
0.888889 1.212121 1.000000 25.000000
0.888889 1.373737 1.000000 25.000000
0.888889 1.535354 1.000000 25.000000
0.888889 1.696970 1.000000 25.000000
0.888889 1.858586 1.000000 25.000000
0.888889 2.020202 1.000000 25.000000
0.888889 2.181818 1.000000 25.000000
0.888889 2.343434 1.000000 25.000000
0.888889 2.505051 1.000000 25.000000
0.888889 2.666667 1.000000 25.000000
0.888889 2.828283 1.000000 25.000000
0.888889 2.989899 1.000000 25.000000
0.888889 3.151515 1.000000 25.000000
0.888889 3.313131 1.000000 25.000000
0.888889 3.474747 1.000000 25.000000
0.888889 3.636364 1.000000 25.000000
0.888889 3.797980 1.000000 25.000000
0.888889 3.959596 1.000000 25.000000
0.888889 4.121212 1.000000 25.000000
0.888889 4.282828 1.000000 25.000000
0.888889 4.444444 1.000000 25.000000
0.888889 4.606061 1.000000 25.000000
0.888889 4.767677 1.000000 25.000000
0.888889 4.929293 1.000000 25.000000
0.888889 5.090909 1.000000 25.000000
0.888889 5.252525 1.000000 25.000000
0.888889 5.414141 1.000000 25.000000
0.888889 5.575758 1.000000 25.000000
0.888889 5.737374 1.000000 25.000000
0.888889 5.898990 1.000000 25.000000
0.888889 6.060606 1.000000 25.000000
